;Unnamed: 0;League;Home;Away;INC;Round;Date;Time;H_Score;A_Score;HT_H_Score;HT_A_Score;WIN;H_BET;X_BET;A_BET;WIN_BET;OVER_2.5;OVER_3.5;H_15;A_15;H_45_50;A_45_50;H_90;A_90;H_Missing_Players;A_Missing_Players;Missing_Players;H_Ball_Possession;A_Ball_Possession;H_Goal_Attempts;A_Goal_Attempts;H_Shots_on_Goal;A_Shots_on_Goal;H_Attacks;A_Attacks;H_Dangerous_Attacks;A_Dangerous_Attacks;H_Shots_off_Goal;A_Shots_off_Goal;H_Blocked_Shots;A_Blocked_Shots;H_Free_Kicks;A_Free_Kicks;H_Corner_Kicks;A_Corner_Kicks;H_Offsides;A_Offsides;H_Throw_in;A_Throw_in;H_Goalkeeper_Saves;A_Goalkeeper_Saves;H_Fouls;A_Fouls;H_Yellow_Cards;A_Yellow_Cards;Game Link;no_match_home;no_match_away;goal_diff;goal_diff_HT;winner;h_form;a_form;Shots_on_Goal_avg_H;Shots_on_Goal_avg_A;Fouls_avg_H;Fouls_avg_A;Yellow_Cards_avg_H;Yellow_Cards_avg_A;Ball_Possession_avg_H;Ball_Possession_avg_A;Corner_Kicks_avg_H;Corner_Kicks_avg_A;Offsides_avg_H;Offsides_avg_A
62638;62638;pko-bp-ekstraklasa;5;11;"[""13' Yellow_Home - Ciepiela B."", ""25' Goal_Home - Rafa Lopes(Slisz B.)"", ""28' Yellow_Home - Pekhart T."", ""38' Goal_Home - Rafa Lopes(Ribeiro Y.)"", ""54' Goal_Home - Pekhart T.(Josue)"", ""58' Goal_Home - Hołownia M.(Josue)""]";3;2021-12-15;20:30;4.0;0.0;2.0;0.0;Home;1.82;3.9;4.35;1.82;True;True;False;False;False;False;False;False;5;3;2.0;0.55;0.45;14.0;9.0;8.0;3.0;88.0;78.0;71.0;51.0;6.0;6.0;;;;;9.0;5.0;1.0;2.0;;;3.0;4.0;17.0;13.0;2.0;0.0;https://www.flashscore.com/match/Eqnz9URF/#/match-summary/match-summary;17;18;4.0;2.0;5;1;-1;4.625;4.0;13.5;14.176470588235293;2.8125;2.7058823529411766;0.566875;0.4899999999999999;7.625;5.294117647058823;1.3125;1.0588235294117647
62637;62637;pko-bp-ekstraklasa;9;1;"[""23' Goal_Home - El Mahdioui A.(Hanousek M.)"", ""44' Goal_Home - Yeboah Y.(Savic S.)"", ""45+1' Yellow_Away - Jovanovic V."", ""47' Goal_Home - Skvarka M."", ""50' Yellow_Away - Putivtsev A."", ""52' Yellow_Home - Kliment J."", ""90+1' Yellow_Home - Szota S.""]";19;2021-12-17;18:00;3.0;0.0;2.0;0.0;Home;2.02;3.55;3.95;2.02;True;False;False;False;True;False;False;False;4;4;0.0;0.51;0.49;21.0;15.0;10.0;4.0;75.0;71.0;74.0;61.0;11.0;11.0;;;;;9.0;4.0;2.0;0.0;;;4.0;7.0;17.0;8.0;2.0;2.0;https://www.flashscore.com/match/S6GZQxNl/#/match-summary/match-summary;19;18;3.0;2.0;9;-4;-8;4.222222222222222;4.0;13.333333333333334;11.823529411764707;;1.9411764705882353;0.5477777777777778;0.5411764705882354;5.166666666666667;4.529411764705882;2.388888888888889;1.588235294117647
62636;62636;pko-bp-ekstraklasa;17;16;"[""03' Goal_Home - Rasak D.(Tomasik P.)"", ""38' Yellow_Away - Zwoliński Ł."", ""52' Yellow_Home - Michalski D."", ""54' Yellow_Away - Diabate B."", ""70' Yellow_Home - Kryvotsyuk A."", ""73' Yellow_Away - Maloca M."", ""88' Yellow_Home - Tomasik P."", ""90+2' Yellow_Home - Kamiński K.""]";19;2021-12-17;20:30;1.0;0.0;1.0;0.0;Home;3.2;3.4;2.35;3.2;False;False;True;False;False;False;False;False;0;0;0.0;0.41;0.59;10.0;14.0;5.0;2.0;80.0;111.0;70.0;78.0;5.0;12.0;;;;;9.0;8.0;4.0;2.0;;;2.0;4.0;13.0;18.0;4.0;3.0;https://www.flashscore.com/match/6cFwQdxe/#/match-summary/match-summary;19;19;1.0;1.0;17;3;4;4.111111111111111;5.5;16.77777777777778;15.055555555555555;3.0;2.1666666666666665;0.4905555555555556;0.5455555555555557;4.055555555555555;7.111111111111111;1.3333333333333333;1.4444444444444444
62634;62634;pko-bp-ekstraklasa;8;14;"[""54' Yellow_Home - Stolarski P."", ""74' Goal_Away - Zrelak A.(Ivanov R.)"", ""80' Yellow_Away - Czyz S."", ""90+5' Goal_Home - Triantafyllopoulos K.(Fornalczyk M.)""]";19;2021-12-18;15:00;1.0;1.0;0.0;0.0;Draw;1.5;4.4;7.3;4.4;False;False;False;False;False;False;True;False;6;8;-2.0;0.66;0.34;6.0;5.0;2.0;3.0;100.0;73.0;97.0;52.0;4.0;2.0;;;;;11.0;2.0;0.0;2.0;;;2.0;1.0;12.0;19.0;1.0;1.0;https://www.flashscore.com/match/YqHVRI7r/#/match-summary/match-summary;19;19;0.0;0.0;0;10;-6;5.333333333333333;3.2777777777777777;12.11111111111111;14.88888888888889;;;0.5472222222222222;0.4288888888888888;5.833333333333333;4.888888888888889;1.9444444444444444;1.3888888888888888
62633;62633;pko-bp-ekstraklasa;7;15;"[""43' Yellow_Home - Lewkot Sz."", ""45+2' Yellow_Away - Rakoczy M.(Poza boiskiem)"", ""45+2' Yellow_Away - van Amersfoort P."", ""45+2' Yellow_Home - Mączyński K."", ""45+7' Goal_Away - Rapa C.(Siplak M.)"", ""54' Goal_Away - Kakabadze O."", ""72' Yellow_Home - Janasik P.""]";19;2021-12-18;17:30;0.0;2.0;0.0;1.0;Away;2.27;3.35;3.45;3.45;False;False;False;False;False;True;False;False;3;1;2.0;0.58;0.42;11.0;13.0;1.0;7.0;93.0;88.0;86.0;68.0;10.0;6.0;;;;;5.0;7.0;1.0;4.0;;;5.0;1.0;11.0;16.0;3.0;2.0;https://www.flashscore.com/match/OY9rPGi1/#/match-summary/match-summary;19;19;-2.0;-1.0;15;-1;-2;4.5;4.833333333333333;13.38888888888889;15.0;1.7777777777777777;2.2222222222222223;0.4855555555555556;0.48888888888888893;4.444444444444445;4.888888888888889;1.8333333333333333;2.1666666666666665
62632;62632;pko-bp-ekstraklasa;18;4;"[""28' Yellow_Home - Papanikolaou G."", ""37' Yellow_Away - Trubeha A."", ""44' Yellow_Home - Niewulis A."", ""52' Goal_Home - Sturgeon F.(Kun P.)"", ""64' Goal_Home - Niewulis A.(Lopez I.)"", ""67' Yellow_Away - Struski K."", ""80' Goal_Home - Lopez I.(Wdowiak M.)"", ""82' Goal_Home - Wdowiak M.(Lederman B.)"", ""88' Goal_Home - Arsenic Z.(Lopez I.)""]";19;2021-12-18;20:00;5.0;0.0;0.0;0.0;Home;1.67;3.85;5.8;1.67;True;True;False;False;False;False;False;False;3;2;1.0;0.61;0.39;17.0;10.0;10.0;2.0;92.0;63.0;78.0;41.0;7.0;8.0;;;;;7.0;4.0;4.0;0.0;;;2.0;5.0;22.0;19.0;2.0;2.0;https://www.flashscore.com/match/SrxiZ0F8/#/match-summary/match-summary;19;19;5.0;0.0;18;5;-1;5.944444444444445;4.722222222222222;13.166666666666666;15.38888888888889;2.1666666666666665;2.388888888888889;0.49166666666666675;0.48000000000000004;5.722222222222222;4.833333333333333;1.6111111111111112;2.3333333333333335
62635;62635;pko-bp-ekstraklasa;6;12;"[""23' Yellow_Home - Lipski P."", ""39' Yellow_Away - Chorbadzhiyski B."", ""43' Goal_Home - Chrapek M.(Kądzior D.)"", ""56' Goal_Away - Hinokio K.(Piasecki F.)"", ""58' Yellow_Home - Vida K."", ""63' Yellow_Home - Hateley T."", ""70' Yellow_Home - Holubek J."", ""79' Yellow_Away - Gliwa M.(Poza boiskiem)"", ""79' Yellow_Home - Chrapek M."", ""89' Yellow_Away - Matras M."", ""90' Yellow_Away - Kościelny K.""]";19;2021-12-18;12:30;1.0;1.0;1.0;0.0;Draw;1.9;3.7;4.25;3.7;False;False;False;False;False;False;False;False;1;4;-3.0;0.56;0.44;17.0;8.0;6.0;4.0;110.0;80.0;91.0;50.0;11.0;4.0;;;;;5.0;2.0;1.0;1.0;;;3.0;5.0;20.0;16.0;5.0;4.0;https://www.flashscore.com/match/dOP3WbaR/#/match-summary/match-summary;19;19;0.0;1.0;0;-3;3;3.6666666666666665;3.8333333333333335;12.38888888888889;11.0;;;0.4833333333333335;0.4327777777777779;4.111111111111111;3.7777777777777777;1.6666666666666667;1.4444444444444444
62631;62631;pko-bp-ekstraklasa;3;11;"[""03' Yellow_Away - Kruk K."", ""13' Goal_Away - Żubrowski J."", ""22' Yellow_Home - Leandro"", ""72' Var_Away"", ""75' Yellow_Home - Gol J."", ""82' Goal_Home - Penalty Banaszak P.(Penalty )"", ""84' Yellow_Away - Zivec S.(Poza boiskiem)"", ""85' Yellow_Home - Rymaniak B."", ""90' Goal_Home - Śpiączka B.(Gaska D.)"", ""90+4' Yellow_Away - Pantic A.""]";19;2021-12-19;12:30;2.0;1.0;0.0;1.0;Home;2.76;3.35;2.7;2.76;True;False;False;True;False;False;True;False;1;3;-2.0;0.56;0.44;14.0;6.0;7.0;3.0;112.0;99.0;70.0;50.0;7.0;3.0;;;;;3.0;3.0;0.0;2.0;;;2.0;5.0;14.0;22.0;3.0;3.0;https://www.flashscore.com/match/0p2L975h/#/match-summary/match-summary;19;19;1.0;-1.0;3;-5;-5;3.111111111111111;3.9444444444444446;13.88888888888889;14.11111111111111;;2.5555555555555554;0.46444444444444444;0.48777777777777764;3.9444444444444446;5.277777777777778;1.4444444444444444;1.1111111111111112
62630;62630;pko-bp-ekstraklasa;2;10;"[""36' Goal_Away - Jimenez J.(Nowak B.)"", ""39' Yellow_Away - Dadok R."", ""44' Goal_Home - Kvekveskiri N.(Pereira J.)"", ""49' Yellow_Home - Kvekveskiri N."", ""63' Yellow_Away - Janza E."", ""90+6' Yellow_Home - Pedro Tiba"", ""90+9' Goal_Home - Milic A.""]";19;2021-12-19;15:00;2.0;1.0;1.0;1.0;Home;1.6;4.25;5.9;1.6;True;False;False;False;False;False;True;False;2;2;0.0;0.56;0.44;20.0;7.0;7.0;3.0;107.0;70.0;80.0;35.0;13.0;4.0;;;;;11.0;6.0;1.0;1.0;;;2.0;5.0;13.0;5.0;2.0;2.0;https://www.flashscore.com/match/z9yeYKUE/#/match-summary/match-summary;19;19;1.0;0.0;2;10;0;6.944444444444445;4.888888888888889;12.722222222222221;13.555555555555555;;1.7777777777777777;0.5483333333333333;0.49166666666666664;6.5;4.666666666666667;1.7222222222222223;1.8333333333333333
62629;62629;pko-bp-ekstraklasa;5;13;"[""28' Yellow_Away - Kaput M."", ""36' Yellow_Away - Machado L."", ""45+1' Own_Away - Wieteska M.()"", ""51' Yellow_Away - Abramowicz D."", ""64' Goal_Away - Maurides(Nascimento F.)"", ""87' Goal_Away - Penalty Angielski K.(Penalty )"", ""87' Yellow_Home - Mladenovic F.""]";19;2021-12-19;17:30;0.0;2.0;0.0;0.0;Away;2.2;3.4;3.55;3.55;False;False;False;False;False;False;False;False;4;1;3.0;0.62;0.38;13.0;13.0;3.0;9.0;123.0;87.0;77.0;54.0;10.0;4.0;;;;;4.0;5.0;1.0;1.0;;;6.0;3.0;13.0;13.0;1.0;3.0;https://www.flashscore.com/match/EazaXvpL/#/match-summary/match-summary;18;19;-2.0;0.0;13;-7;7;4.823529411764706;4.888888888888889;13.705882352941176;12.722222222222221;2.764705882352941;2.111111111111111;0.5658823529411765;0.4844444444444444;7.705882352941177;6.166666666666667;1.2941176470588236;1.5555555555555556
62627;62627;pko-bp-ekstraklasa;11;5;"[""11' Yellow_Away - Wieteska M."", ""19' Yellow_Away - Josue"", ""37' Yellow_Home - Chodyna K."", ""40' Goal_Away - Rosołek M.(Josue)"", ""45+1' Own_Away - Kopacz B.()"", ""48' Goal_Home - Szysz P.(Chodyna K.)"", ""50' Yellow_Home - Poręba L."", ""53' Yellow_Away - Johansson M."", ""88' Goal_Away - Wszołek P.""]";20;2022-02-04;20:30;1.0;2.0;0.0;1.0;Away;3.1;3.3;2.34;2.34;True;False;False;False;True;False;False;False;4;6;-2.0;0.52;0.48;12.0;6.0;6.0;2.0;100.0;103.0;79.0;61.0;6.0;4.0;;;;;7.0;1.0;1.0;2.0;;;0.0;5.0;15.0;12.0;2.0;3.0;https://www.flashscore.com/match/EDFXovaE/#/match-summary/match-summary;20;19;-1.0;-1.0;5;-6;-6;3.8947368421052633;4.722222222222222;14.526315789473685;13.666666666666666;2.5789473684210527;2.6666666666666665;0.4852631578947367;0.5688888888888889;5.157894736842105;7.5;1.1578947368421053;1.2777777777777777
62628;62628;pko-bp-ekstraklasa;1;4;"[""12' Yellow_Away - Wdowik B."", ""38' Yellow_Away - Pospisil M."", ""44' Goal_Home - Penalty Wlazlo P.(Penalty )"", ""45+4' Yellow_Away - Matysik M."", ""48' Yellow_Away - Alomerovic Z."", ""50' Goal_Home - Penalty Biedrzycki W.(Penalty )"", ""67' Yellow_Home - Bezpalec M."", ""70' Goal_Away - Mystkowski P.(Bida B.)"", ""79' Yellow_Home - Bonecki S."", ""86' Yellow_Away - Cernych F."", ""90+5' Yellow_Home - Grabowski M."", ""90+6' Yellow_Away - Romanczuk T.""]";20;2022-02-04;18:00;2.0;1.0;1.0;0.0;Home;2.56;3.5;2.82;2.56;True;False;False;False;True;False;False;False;2;2;0.0;0.39;0.61;5.0;14.0;2.0;9.0;88.0;93.0;50.0;75.0;3.0;5.0;;;;;4.0;7.0;2.0;7.0;;;8.0;0.0;17.0;18.0;3.0;6.0;https://www.flashscore.com/match/2P8nOz77/#/match-summary/match-summary;19;20;1.0;1.0;1;-7;-2;4.0;4.578947368421052;11.61111111111111;15.578947368421053;1.9444444444444444;2.3684210526315788;0.5383333333333334;0.4752631578947369;4.5;4.7894736842105265;1.5;2.210526315789474
62625;62625;pko-bp-ekstraklasa;6;8;"[""60' Goal_Away - Grosicki K.(Kowalczyk S.)"", ""69' Yellow_Away - Dąbrowski D."", ""82' Goal_Away - Bichakhchyan V.(Kucharczyk M.)"", ""89' Yellow_Away - Kurzawa R.""]";20;2022-02-05;17:30;0.0;2.0;0.0;0.0;Away;3.45;3.25;2.31;2.31;False;False;False;False;False;False;False;False;1;3;-2.0;0.4;0.6;11.0;9.0;3.0;3.0;94.0;123.0;74.0;68.0;8.0;6.0;;;;;2.0;4.0;1.0;0.0;;;1.0;3.0;7.0;8.0;0.0;2.0;https://www.flashscore.com/match/zT3tpITQ/#/match-summary/match-summary;20;20;-2.0;0.0;8;-4;11;3.789473684210526;5.157894736842105;12.789473684210526;12.105263157894736;;;0.48736842105263173;0.5531578947368421;4.157894736842105;6.105263157894737;1.631578947368421;1.8421052631578947
62626;62626;pko-bp-ekstraklasa;12;10;"[""13' Yellow_Away - Kubica K."", ""30' Yellow_Away - Pawłowski D."", ""33' Yellow_Home - Tomasiewicz G."", ""42' Yellow_Away - Gryszkiewicz A."", ""45+2' Goal_Home - Penalty Tomasiewicz G.(Penalty )"", ""52' Goal_Away - Nowak B."", ""55' Yellow_Away - Janicki R."", ""55' Yellow_Home - Kasperkiewicz A."", ""80' Yellow_Away - Manneh A."", ""86' Goal_Away - Podolski L."", ""90+2' Penalty_Missed_Home -  Tomasiewicz G.()""]";20;2022-02-05;15:00;1.0;2.0;1.0;0.0;Away;3.25;3.35;2.36;2.36;True;False;False;False;True;False;False;False;2;1;1.0;0.46;0.54;11.0;19.0;5.0;8.0;94.0;119.0;76.0;76.0;6.0;11.0;;;;;9.0;4.0;3.0;1.0;;;6.0;4.0;7.0;21.0;2.0;5.0;https://www.flashscore.com/match/lzpHwG6f/#/match-summary/match-summary;20;20;-1.0;1.0;10;2;1;3.8421052631578947;4.7894736842105265;11.263157894736842;13.105263157894736;;1.7894736842105263;0.43315789473684224;0.4889473684210526;3.6842105263157894;4.7368421052631575;1.4210526315789473;1.7894736842105263
62624;62624;pko-bp-ekstraklasa;16;7;"[""20' Goal_Home - Kałuziński J.(Maloca M.)"", ""45+1' Yellow_Away - Lewkot Sz."", ""57' Goal_Home - Nalepa M.(Durmus I.)"", ""85' Yellow_Away - Mączyński K."", ""90' Yellow_Home - Terrazzino M.""]";20;2022-02-05;20:00;2.0;0.0;1.0;0.0;Home;1.91;3.65;4.3;1.91;False;False;False;False;False;False;False;False;0;2;-2.0;0.47;0.53;18.0;8.0;7.0;4.0;107.0;90.0;98.0;54.0;11.0;4.0;;;;;14.0;1.0;2.0;4.0;;;4.0;5.0;13.0;16.0;1.0;2.0;https://www.flashscore.com/match/dx5xobEK/#/match-summary/match-summary;20;20;2.0;1.0;16;5;-2;5.315789473684211;4.315789473684211;15.210526315789474;13.263157894736842;2.210526315789474;1.8421052631578947;0.5478947368421053;0.4905263157894737;7.157894736842105;4.473684210526316;1.4736842105263157;1.7894736842105263
62623;62623;pko-bp-ekstraklasa;14;3;"[""04' Yellow_Away - Śpiączka B."", ""21' Yellow_Away - Dziwniel D."", ""36' Yellow_Home - Trałka Ł."", ""41' Var_Home"", ""56' Goal_Away - Śpiączka B.(Eyenga-Lokilo J.)"", ""64' Yellow_Home - Grobelny J.(Poza boiskiem)"", ""64' Yellow_Home - Szczepański M."", ""72' Yellow_Home - Lis A."", ""90+6' Goal_Home - Lis A.(Trałka Ł.)""]";20;2022-02-06;12:30;1.0;1.0;0.0;0.0;Draw;2.22;3.15;3.8;3.15;False;False;False;False;False;False;True;False;3;0;3.0;0.53;0.47;15.0;3.0;4.0;1.0;98.0;102.0;66.0;30.0;11.0;2.0;;;;;8.0;3.0;3.0;3.0;;;0.0;3.0;9.0;15.0;4.0;2.0;https://www.flashscore.com/match/vy1P8RKb/#/match-summary/match-summary;20;20;0.0;0.0;0;-6;-5;3.263157894736842;3.3157894736842106;15.105263157894736;13.894736842105264;;;0.4242105263157894;0.4694736842105263;4.7368421052631575;3.8947368421052633;1.4210526315789473;1.368421052631579
62621;62621;pko-bp-ekstraklasa;15;2;"[""17' Goal_Home - Rakoczy M."", ""29' Goal_Away - Amaral J.(Ishak M.)"", ""46' Goal_Away - Kamiński J.(Amaral J.)"", ""46' Yellow_Home - Kakabadze O."", ""48' Yellow_Home - Hanca S."", ""67' Goal_Away - Amaral J.(Ishak M.)"", ""77' Goal_Home - Myszor J.(Hanca S.)"", ""85' Yellow_Away - Satka L."", ""90+1' Goal_Home - Balaj F.(Myszor J.)"", ""90+2' Yellow_Home - Rodin M."", ""90+3' Red_Card_Home - Żółta kartka / Hanca S.""]";20;2022-02-06;17:30;3.0;3.0;1.0;1.0;Draw;4.6;3.4;1.85;3.4;True;True;False;False;False;True;True;False;3;3;0.0;0.45;0.55;7.0;15.0;4.0;8.0;82.0;88.0;55.0;70.0;3.0;7.0;;;;;2.0;5.0;5.0;3.0;;;5.0;1.0;15.0;10.0;4.0;1.0;https://www.flashscore.com/match/GSdUnKq8/#/match-summary/match-summary;20;20;0.0;0.0;0;-2;10;4.947368421052632;6.947368421052632;15.052631578947368;12.736842105263158;2.210526315789474;;0.4852631578947369;0.5489473684210526;5.0;6.7368421052631575;2.263157894736842;1.6842105263157894
62622;62622;pko-bp-ekstraklasa;18;9;"[""47' Yellow_Away - Hanousek M."", ""56' Goal_Home - Penalty Tudor F.(Penalty )"", ""75' Goal_Home - Wdowiak M."", ""78' Yellow_Away - Ring S.""]";20;2022-02-06;15:00;2.0;0.0;0.0;0.0;Home;1.62;3.9;6.4;1.62;False;False;False;False;False;False;False;False;1;2;-1.0;0.56;0.44;27.0;6.0;11.0;1.0;100.0;73.0;77.0;42.0;16.0;5.0;;;;;5.0;4.0;1.0;1.0;;;1.0;9.0;11.0;18.0;0.0;2.0;https://www.flashscore.com/match/6BfCvdil/#/match-summary/match-summary;20;20;2.0;0.0;18;6;-5;6.157894736842105;4.526315789473684;13.631578947368421;13.526315789473685;2.1578947368421053;;0.49789473684210533;0.5457894736842106;5.7894736842105265;5.368421052631579;1.736842105263158;2.3684210526315788
62620;62620;pko-bp-ekstraklasa;13;17;"[""28' Goal_Home - Rossi R.(Abramowicz D.)"", ""31' Goal_Away - Rasak D.(Wolski R.)"", ""44' Yellow_Away - Cielemecki R."", ""45+1' Yellow_Away - Rzeźniczak J."", ""45+2' Yellow_Home - Cichocki M."", ""72' Yellow_Away - Rasak D."", ""74' Yellow_Away - Wolski R."", ""90+4' Red_Card_Away - Żółta kartka / Rzeźniczak J.""]";20;2022-02-07;18:00;1.0;1.0;1.0;1.0;Draw;2.15;3.4;3.7;3.4;False;False;False;False;False;False;False;False;1;1;0.0;0.49;0.51;17.0;12.0;7.0;5.0;99.0;90.0;68.0;59.0;10.0;7.0;;;;;10.0;9.0;1.0;0.0;;;4.0;6.0;15.0;15.0;1.0;5.0;https://www.flashscore.com/match/SKe8uxxr/#/match-summary/match-summary;20;20;0.0;0.0;0;7;3;5.105263157894737;4.157894736842105;12.736842105263158;16.57894736842105;2.1578947368421053;3.0526315789473686;0.4789473684210526;0.4863157894736842;6.105263157894737;4.315789473684211;1.5263157894736843;1.4736842105263157
62619;62619;pko-bp-ekstraklasa;3;7;"[""45+4' Own_Home - Garcia V.()"", ""57' Yellow_Away - Tamas M."", ""58' Yellow_Away - Piasecki F."", ""61' Yellow_Home - Eyenga-Lokilo J."", ""68' Yellow_Home - Szcześniak K."", ""69' Yellow_Away - Jastrzembski D."", ""72' Red_Card_Home - Żółta kartka / Szcześniak K."", ""72' Yellow_Home - Leandro"", ""78' Goal_Away - Łyszczarz A.(Pich R.)"", ""90+1' Yellow_Home - Banaszak P.""]";21;2022-02-11;18:00;0.0;1.0;0.0;0.0;Away;2.98;3.22;2.6;2.6;False;False;False;False;False;False;False;False;1;2;-1.0;0.43;0.57;12.0;22.0;6.0;8.0;81.0;100.0;56.0;80.0;6.0;14.0;;;;;5.0;10.0;2.0;3.0;;;7.0;5.0;7.0;14.0;5.0;3.0;https://www.flashscore.com/match/n10T7oz5/#/match-summary/match-summary;21;21;-1.0;0.0;7;-6;-1;3.2;4.3;13.95;13.4;;1.85;0.46950000000000003;0.4925;3.85;4.3;1.45;1.9
62618;62618;pko-bp-ekstraklasa;15;16;"[""47' Yellow_Away - Nalepa M."", ""66' Yellow_Away - Clemens C."", ""69' Goal_Home - Rakoczy M.(Rasmussen M.)"", ""90+1' Goal_Home - Rapa C.(van Amersfoort P.)""]";21;2022-02-11;20:30;2.0;0.0;0.0;0.0;Home;2.85;3.3;2.65;2.85;False;False;False;False;False;False;True;False;3;0;3.0;0.44;0.56;19.0;10.0;6.0;1.0;;;;;13.0;9.0;;;;;11.0;5.0;4.0;0.0;;;1.0;4.0;22.0;15.0;0.0;2.0;https://www.flashscore.com/match/2wlLxzM0/#/match-summary/match-summary;21;21;2.0;0.0;15;-1;4;4.9;5.4;15.05;15.1;2.3;2.15;0.4835;0.5440000000000002;4.85;7.5;2.4;1.5
62617;62617;pko-bp-ekstraklasa;9;12;"[""11' Goal_Away - Tomasiewicz G.(Domański M.)"", ""29' Yellow_Away - Kasperkiewicz A."", ""37' Yellow_Home - Fazlagic E."", ""54' Yellow_Away - Hinokio K."", ""84' Yellow_Home - Gruszkowski K.""]";21;2022-02-12;15:00;0.0;1.0;0.0;1.0;Away;2.06;3.55;3.8;3.8;False;False;False;True;False;False;False;False;3;2;1.0;0.57;0.43;7.0;16.0;0.0;6.0;107.0;87.0;74.0;78.0;7.0;10.0;;;;;3.0;4.0;4.0;4.0;;;5.0;0.0;17.0;13.0;2.0;2.0;https://www.flashscore.com/match/StXrhFLm/#/match-summary/match-summary;21;21;-1.0;-1.0;12;-6;3;4.35;3.9;13.75;11.05;;;0.5405;0.43450000000000016;5.3;3.95;2.3;1.5
62616;62616;pko-bp-ekstraklasa;13;18;"[""01' Goal_Away - Papanikolaou G."", ""10' Yellow_Away - Arsenic Z."", ""14' Yellow_Home - Cele T."", ""28' Yellow_Home - Leandro"", ""34' Yellow_Away - Lederman B."", ""39' Yellow_Away - Kun P."", ""48' Yellow_Home - Silva G."", ""67' Yellow_Away - Tudor F."", ""76' Yellow_Away - Petrasek T."", ""90+4' Yellow_Away - Kovacevic V.""]";21;2022-02-12;17:30;0.0;1.0;0.0;1.0;Away;3.5;3.3;2.26;2.26;False;False;False;True;False;False;False;False;1;1;0.0;0.56;0.44;12.0;10.0;1.0;4.0;99.0;90.0;58.0;53.0;11.0;6.0;;;;;3.0;4.0;2.0;0.0;;;3.0;1.0;19.0;20.0;3.0;6.0;https://www.flashscore.com/match/pIsvge6s/#/match-summary/match-summary;21;21;-1.0;-1.0;18;6;7;5.2;6.4;12.85;13.5;2.1;2.05;0.4795;0.5010000000000001;6.3;5.75;1.5;1.7
62615;62615;pko-bp-ekstraklasa;2;1;"[""18' Goal_Home - Ishak M.(Velde K.)"", ""27' Goal_Home - Kamiński J.(Dani Ramirez)"", ""37' Yellow_Away - Domgjoni D."", ""44' Goal_Home - Dani Ramirez"", ""55' Goal_Home - Salamon B.(Kamiński J.)"", ""81' Yellow_Home - Ba Loua A."", ""85' Goal_Home - Kownacki D.(Ba Loua A.)""]";21;2022-02-12;20:00;5.0;0.0;3.0;0.0;Home;1.28;5.85;12.5;1.28;True;True;False;False;False;False;False;False;1;3;-2.0;0.55;0.45;18.0;8.0;11.0;1.0;100.0;74.0;71.0;45.0;7.0;7.0;;;;;10.0;4.0;4.0;1.0;;;1.0;6.0;8.0;16.0;1.0;1.0;https://www.flashscore.com/match/zinTzEjD/#/match-summary/match-summary;21;20;5.0;3.0;2;11;-8;7.0;3.8947368421052633;12.6;11.894736842105264;;2.0;0.549;0.5305263157894737;6.65;4.473684210526316;1.75;1.5263157894736843
62614;62614;pko-bp-ekstraklasa;17;6;"[""03' Yellow_Home - Tomasik P."", ""04' Penalty_Missed_Away -  Kądzior D.()"", ""45' Yellow_Home - Vallo K."", ""63' Goal_Away - Konczkowski M."", ""68' Goal_Away - Wilczek K.(Chrapek M.)"", ""90' Yellow_Away - Vida K."", ""90+3' Yellow_Home - Rzeźniczak J."", ""90+5' Yellow_Away - Hateley T.""]";21;2022-02-13;12:30;0.0;2.0;0.0;0.0;Away;2.66;3.25;2.88;2.88;False;False;False;False;False;False;False;False;1;2;-1.0;0.46;0.54;11.0;16.0;5.0;9.0;95.0;92.0;64.0;54.0;6.0;7.0;;;;;7.0;6.0;1.0;0.0;;;7.0;5.0;14.0;19.0;3.0;2.0;https://www.flashscore.com/match/6XVniZzf/#/match-summary/match-summary;21;21;-2.0;0.0;6;2;-3;4.2;3.75;16.5;12.5;3.15;;0.4875;0.4830000000000002;4.55;4.05;1.4;1.6
62613;62613;pko-bp-ekstraklasa;8;11;"[""04' Goal_Home - Zahovic L.(Malec M.)"", ""58' Goal_Away - Szysz P.(Daniel E.)"", ""60' Yellow_Away - Żubrowski J."", ""69' Yellow_Away - Zhigulev I."", ""71' Yellow_Home - Grosicki K."", ""77' Yellow_Away - Poręba L."", ""80' Goal_Home - Bichakhchyan V.(Legowski M.)""]";21;2022-02-13;15:00;2.0;1.0;1.0;0.0;Home;1.55;4.28;6.6;1.55;True;False;True;False;False;False;False;False;3;2;1.0;0.52;0.48;17.0;8.0;8.0;3.0;74.0;79.0;74.0;64.0;9.0;5.0;;;;;7.0;4.0;1.0;5.0;;;2.0;6.0;11.0;10.0;1.0;3.0;https://www.flashscore.com/match/8djCcybQ/#/match-summary/match-summary;21;21;1.0;1.0;8;12;-7;5.05;4.0;11.9;14.55;;2.55;0.5555;0.4869999999999998;6.0;5.25;1.75;1.15
